"Report Date","Borough","Community Districts","Census Type","Adult Family Commercial Hotel","Adult Family Shelter","Adult Shelter","Adult Shelter Commercial Hotel","Family Cluster","Family with Children Commercial Hotel","Family with Children Shelter"
"07/31/2024","Manhattan","5","Individuals",,"282","77","43",,"2,268","1,014"
"07/31/2024","Manhattan","4","Individuals",,,"386","207",,"1,327","360"
"07/31/2024","Manhattan","3","Individuals",,,"742","233",,"109","110"
"07/31/2024","Manhattan","2","Individuals",,,,,,"337",
"07/31/2024","Bronx","4","Individuals",,,"425",,,"332","2,124"
"07/31/2024","Bronx","3","Individuals",,,"787","126",,,"1,292"
"07/31/2024","Bronx","2","Individuals",,"145",,,,,"752"
"07/31/2024","Manhattan","1","Individuals",,,,,,"620",
"07/31/2024","Brooklyn","18","Individuals",,"349",,,,"332","843"
"07/31/2024","Brooklyn","17","Individuals",,,,,,"322","1,596"
"07/31/2024","Brooklyn","16","Individuals",,,"658","560",,"825","2,314"
"07/31/2024","Brooklyn","15","Individuals",,,,,,"450","204"
"07/31/2024","Brooklyn","14","Individuals",,,"372",,,"170","91"
"07/31/2024","Brooklyn","13","Individuals",,,,"76",,,"363"
"07/31/2024","Brooklyn","12","Individuals",,,"124",,,,"141"
"07/31/2024","Brooklyn","11","Individuals",,,,,,,
"07/31/2024","Brooklyn","10","Individuals",,,,,,,
"07/31/2024","Brooklyn","9","Individuals",,,"314",,,,"348"
"07/31/2024","Brooklyn","8","Individuals",,,"141","87",,"138","355"
"07/31/2024","Brooklyn","7","Individuals",,,"266","504",,"350","332"
"07/31/2024","Brooklyn","6","Individuals",,"97","407","277",,"424","571"
"07/31/2024","Brooklyn","5","Individuals",,,"1,027","236",,"1,021","516"
"07/31/2024","Brooklyn","4","Individuals",,,"196","138",,,"782"
"07/31/2024","Brooklyn","3","Individuals",,,"357","311",,"505","418"
"07/31/2024","Brooklyn","2","Individuals",,"152","689",,,,"71"
"07/31/2024","Brooklyn","1","Individuals",,"156","1,049",,,"555",
"07/31/2024","Bronx","12","Individuals",,,"493",,,"632","655"
"07/31/2024","Bronx","1","Individuals",,,"521","245",,"241","1,215"
"07/31/2024","Bronx","11","Individuals",,,,,,,
"07/31/2024","Bronx","10","Individuals",,,,,,,"561"
"07/31/2024","Bronx","9","Individuals",,,"264",,,"315","1,548"
"07/31/2024","Bronx","8","Individuals",,,,,,,"180"
"07/31/2024","Bronx","7","Individuals",,,"620",,,"656","434"
"07/31/2024","Bronx","6","Individuals",,,"69",,,"1,225","2,014"
"06/30/2024","Queens","3","Individuals",,"164",,"161",,"1,988","743"
"06/30/2024","Westchester",,"Individuals",,,,,,"177",
"06/30/2024","Staten Island","3","Individuals",,,,,,,
"06/30/2024","Staten Island","2","Individuals",,,,,,"684",
"06/30/2024","Staten Island","1","Individuals",,,"66","81",,"66","339"
"06/30/2024","Queens","14","Individuals",,"198","106",,,"538","167"
"06/30/2024","Queens","13","Individuals",,,"136","649",,"536","803"
"06/30/2024","Queens","12","Individuals","66","363","256","305",,"7,115","1,333"
"06/30/2024","Queens","11","Individuals",,,"71",,,"174",
"06/30/2024","Queens","10","Individuals",,,"171","156",,"630",
"06/30/2024","Queens","9","Individuals",,,"106",,,,
"06/30/2024","Queens","8","Individuals",,,"166",,,"182","276"
"06/30/2024","Queens","7","Individuals",,,"327",,,"86",
"06/30/2024","Queens","6","Individuals",,,"70",,,,
"06/30/2024","Queens","5","Individuals",,,"193",,,,"246"
"06/30/2024","Queens","4","Individuals",,,,"86",,"149","514"
"06/30/2024","Queens","2","Individuals",,"245",,"244",,"1,003","292"
"06/30/2024","Queens","1","Individuals",,,"194","131",,"5,590","352"
"06/30/2024","Manhattan","12","Individuals",,,"310",,,,
"06/30/2024","Manhattan","11","Individuals",,,"1,176",,,,"502"
"06/30/2024","Manhattan","10","Individuals",,,"691",,,,"588"
"06/30/2024","Manhattan","9","Individuals",,,"30",,,,"690"
"06/30/2024","Manhattan","8","Individuals",,,"69",,,"557",
"06/30/2024","Manhattan","7","Individuals",,"116","96",,,"1,000","334"
"06/30/2024","Manhattan","6","Individuals",,,"295",,,"246","512"
"06/30/2024","Manhattan","5","Individuals",,"292","75","44",,"2,552","1,019"
"06/30/2024","Manhattan","4","Individuals",,,"381","204",,"1,345","354"
"06/30/2024","Manhattan","3","Individuals",,,"768","236",,"112","101"
"06/30/2024","Manhattan","2","Individuals",,,,,,"337",
"06/30/2024","Manhattan","1","Individuals",,,,,,"620",
"06/30/2024","Brooklyn","18","Individuals",,"356",,,,"317","842"
"06/30/2024","Brooklyn","17","Individuals",,,,,,"322","1,584"
"06/30/2024","Brooklyn","16","Individuals",,,"630","554",,"825","2,341"
"06/30/2024","Brooklyn","15","Individuals",,,,,,"430","191"
"06/30/2024","Brooklyn","14","Individuals",,,"389",,,"168","89"
"06/30/2024","Brooklyn","13","Individuals",,,,"74",,,"377"
"06/30/2024","Brooklyn","12","Individuals",,,"127",,,,"130"
"06/30/2024","Brooklyn","11","Individuals",,,,,,,
"06/30/2024","Brooklyn","10","Individuals",,,,,,,
"06/30/2024","Brooklyn","9","Individuals",,,"345",,,,"318"
"06/30/2024","Brooklyn","8","Individuals",,,"157","90",,"146","326"
"06/30/2024","Brooklyn","7","Individuals",,,"263","508",,"345","329"
"06/30/2024","Brooklyn","6","Individuals",,"109","529","273",,"436","545"
"06/30/2024","Brooklyn","5","Individuals",,,"941","239",,"1,014","501"
"06/30/2024","Brooklyn","4","Individuals",,,"197","125",,,"787"
"06/30/2024","Brooklyn","3","Individuals",,,"365","356",,"490","421"
"06/30/2024","Brooklyn","2","Individuals",,"93","731",,,,"66"
"06/30/2024","Brooklyn","1","Individuals",,"150","1,012",,,"539",
"06/30/2024","Bronx","12","Individuals",,,"485",,,"660","528"
"06/30/2024","Bronx","11","Individuals",,,,,,,
"06/30/2024","Bronx","10","Individuals",,,,,,,"525"
"06/30/2024","Bronx","9","Individuals",,,"263",,,"313","1,532"
"06/30/2024","Bronx","8","Individuals",,,,,,,"190"
"06/30/2024","Bronx","7","Individuals",,,"570",,,"669","439"
"06/30/2024","Bronx","6","Individuals",,,"43",,,"1,165","2,008"
"06/30/2024","Bronx","5","Individuals",,"196","669",,,"156","1,567"
"06/30/2024","Bronx","4","Individuals",,,"423",,,"323","2,115"
"06/30/2024","Bronx","3","Individuals",,,"784","122",,,"1,335"
"06/30/2024","Bronx","2","Individuals",,"147",,,,,"751"
"06/30/2024","Bronx","1","Individuals",,,"519","242",,"222","1,237"
"05/31/2024","Bronx","1","Individuals",,,"516","248",,"234","1,237"
"05/31/2024","Westchester",,"Individuals",,,,,,"210",
"05/31/2024","Staten Island","3","Individuals",,,,,,,
"05/31/2024","Staten Island","2","Individuals",,,,,,"693",
"05/31/2024","Staten Island","1","Individuals",,,"67","94",,"59","327"
"05/31/2024","Queens","14","Individuals",,"219","103",,,"525","174"
"05/31/2024","Queens","13","Individuals",,,"136","680",,"504","801"
"05/31/2024","Queens","12","Individuals","68","360","255","321",,"6,029","2,149"
"05/31/2024","Queens","11","Individuals",,,"74",,,"176",
"05/31/2024","Queens","10","Individuals",,,"174","148",,"591",
"05/31/2024","Queens","9","Individuals",,,"111",,,,
"05/31/2024","Queens","8","Individuals",,,"171",,,"173","298"
"05/31/2024","Queens","7","Individuals",,,"328",,,"83",
"05/31/2024","Queens","6","Individuals",,,"49",,,,
"05/31/2024","Queens","5","Individuals",,,"190",,,,"227"
"05/31/2024","Queens","4","Individuals",,,,"88",,"143","507"
"05/31/2024","Queens","3","Individuals",,"168",,"164",,"1,961","760"
"05/31/2024","Queens","2","Individuals",,"239",,"175",,"1,001","268"
"05/31/2024","Queens","1","Individuals",,,"194","134",,"5,201","665"
"05/31/2024","Manhattan","12","Individuals",,,"357",,,,
"05/31/2024","Manhattan","11","Individuals",,,"1,158",,,,"501"
"05/31/2024","Manhattan","10","Individuals",,,"684",,,,"589"
"05/31/2024","Manhattan","9","Individuals",,,"30",,,,"680"
"05/31/2024","Manhattan","8","Individuals",,,"68",,,"560",
"05/31/2024","Manhattan","7","Individuals",,"120","96",,,"1,000","330"
"05/31/2024","Manhattan","6","Individuals",,,"413",,,"252","503"
"05/31/2024","Manhattan","5","Individuals",,"288","75","45",,"2,470","1,028"
"05/31/2024","Manhattan","4","Individuals",,,"385","208",,"1,269","357"
"05/31/2024","Manhattan","3","Individuals",,,"767","235",,"112","106"
"05/31/2024","Manhattan","2","Individuals",,,,,,"338",
"05/31/2024","Manhattan","1","Individuals",,,,,,"595",
"05/31/2024","Brooklyn","18","Individuals",,"364",,,,"195","1,001"
"05/31/2024","Brooklyn","17","Individuals",,,,,,"305","1,546"
"05/31/2024","Brooklyn","16","Individuals",,,"622","544",,"798","2,250"
"05/31/2024","Brooklyn","15","Individuals",,,,,,"144","468"
"05/31/2024","Brooklyn","14","Individuals",,,"394",,,"173","77"
"05/31/2024","Brooklyn","13","Individuals",,,,"74",,,"365"
"05/31/2024","Brooklyn","12","Individuals",,,"121",,,,"127"
"05/31/2024","Brooklyn","11","Individuals",,,,,,,
"05/31/2024","Brooklyn","10","Individuals",,,,,,,
"05/31/2024","Brooklyn","9","Individuals",,,"350",,,,"324"
"05/31/2024","Brooklyn","8","Individuals",,,"232","90",,"148","310"
"05/31/2024","Brooklyn","7","Individuals",,,"271","491",,"346","330"
"05/31/2024","Brooklyn","6","Individuals",,"103","662","277",,"601","509"
"05/31/2024","Brooklyn","5","Individuals",,,"903","236",,"1,000","473"
"05/31/2024","Brooklyn","4","Individuals",,,"199","125",,,"784"
"05/31/2024","Brooklyn","3","Individuals",,,"358","327",,"477","437"
"05/31/2024","Brooklyn","2","Individuals",,"72","706",,,,"67"
"05/31/2024","Brooklyn","1","Individuals",,"150","1,069",,,"538",
"05/31/2024","Bronx","12","Individuals",,,"504",,,"618","532"
"05/31/2024","Bronx","11","Individuals",,,,,,,
"05/31/2024","Bronx","10","Individuals",,,,,,,"525"
"05/31/2024","Bronx","9","Individuals",,,"265",,,"302","1,366"
"05/31/2024","Bronx","8","Individuals",,,,,,,"185"
"05/31/2024","Bronx","7","Individuals",,,"594",,,"654","439"
"05/31/2024","Bronx","6","Individuals",,,"51",,,"1,158","1,962"
"05/31/2024","Bronx","5","Individuals",,"197","682",,,,"1,845"
"05/31/2024","Bronx","4","Individuals",,,"417",,,"324","2,120"
"05/31/2024","Bronx","3","Individuals",,,"736","124",,,"1,289"
"05/31/2024","Bronx","2","Individuals",,"144",,,,,"789"
"04/30/2024","Manhattan","1","Individuals",,,,,,"619",
"04/30/2024","Westchester",,"Individuals",,,,,,"215",
"04/30/2024","Staten Island","3","Individuals",,,,,,,
"04/30/2024","Staten Island","2","Individuals",,,,,,"688",
"04/30/2024","Staten Island","1","Individuals",,,"69","71",,"60","316"
"04/30/2024","Queens","14","Individuals",,"227","103",,,"330","164"
"04/30/2024","Queens","13","Individuals",,,"135","713",,"503","817"
"04/30/2024","Queens","12","Individuals","51","367","254","368",,"5,830","2,199"
"04/30/2024","Queens","11","Individuals",,,"72",,,"179",
"04/30/2024","Queens","10","Individuals",,,"173","155",,"611",
"04/30/2024","Queens","9","Individuals",,,"110",,,,
"04/30/2024","Queens","8","Individuals",,,"170",,,"170","294"
"04/30/2024","Queens","7","Individuals",,,"332",,,"79",
"04/30/2024","Queens","6","Individuals",,,,,,,
"04/30/2024","Queens","5","Individuals",,,"196",,,,"228"
"04/30/2024","Queens","4","Individuals",,,,"89",,"126","541"
"04/30/2024","Queens","3","Individuals",,"160",,"164",,"1,918","790"
"04/30/2024","Queens","2","Individuals",,"237",,"103",,"979","300"
"04/30/2024","Queens","1","Individuals",,,"193","142",,"5,163","709"
"04/30/2024","Manhattan","12","Individuals",,,"391",,,,
"04/30/2024","Manhattan","11","Individuals",,,"1,183",,,,"508"
"04/30/2024","Manhattan","10","Individuals",,,"688",,,,"578"
"04/30/2024","Manhattan","9","Individuals",,,"28",,,,"707"
"04/30/2024","Manhattan","8","Individuals",,,"70",,,"556",
"04/30/2024","Manhattan","7","Individuals",,"130","88",,,"963","347"
"04/30/2024","Manhattan","6","Individuals",,,"469",,,"247","532"
"04/30/2024","Manhattan","5","Individuals",,"269","79","44",,"2,433","1,035"
"04/30/2024","Manhattan","4","Individuals",,,"382","212",,"1,334","357"
"04/30/2024","Manhattan","3","Individuals",,,"777","234",,"101","99"
"04/30/2024","Manhattan","2","Individuals",,,,,,"308",
"04/30/2024","Brooklyn","18","Individuals",,"358",,,,"193","1,005"
"04/30/2024","Brooklyn","17","Individuals",,,,,,"281","1,564"
"04/30/2024","Brooklyn","16","Individuals",,,"636","546",,"814","2,331"
"04/30/2024","Brooklyn","15","Individuals",,,,,,"129","471"
"04/30/2024","Brooklyn","14","Individuals",,,"390",,,"173","74"
"04/30/2024","Brooklyn","13","Individuals",,,,"74",,,"396"
"04/30/2024","Brooklyn","12","Individuals",,,"126",,,,"135"
"04/30/2024","Brooklyn","11","Individuals",,,,,,,
"04/30/2024","Brooklyn","10","Individuals",,,,,,,
"04/30/2024","Brooklyn","9","Individuals",,,"345",,,,"341"
"04/30/2024","Brooklyn","8","Individuals",,,"399","89",,"141","313"
"04/30/2024","Brooklyn","7","Individuals",,,"275","501",,"359","331"
"04/30/2024","Brooklyn","6","Individuals",,"95","684","281",,"636","519"
"04/30/2024","Brooklyn","5","Individuals",,,"850","231",,"994","513"
"04/30/2024","Brooklyn","4","Individuals",,,"196","124",,,"801"
"04/30/2024","Brooklyn","3","Individuals",,,"360","178",,"471","439"
"04/30/2024","Brooklyn","2","Individuals",,"57","706",,,,"72"
"04/30/2024","Brooklyn","1","Individuals",,"148","1,080",,,"538",
"04/30/2024","Bronx","12","Individuals",,,"490",,,"637","556"
"04/30/2024","Bronx","11","Individuals",,,,,,,
"04/30/2024","Bronx","10","Individuals",,,,,,,"533"
"04/30/2024","Bronx","9","Individuals",,,"263",,,"297","1,279"
"04/30/2024","Bronx","8","Individuals",,,,,,,"203"
"04/30/2024","Bronx","7","Individuals",,,"510",,,"625","438"
"04/30/2024","Bronx","6","Individuals",,,"52",,,"1,157","1,988"
"04/30/2024","Bronx","5","Individuals",,"194","681",,,,"1,856"
"04/30/2024","Bronx","4","Individuals",,,"429",,,"330","2,134"
"04/30/2024","Bronx","3","Individuals",,,"740","124",,,"1,275"
"04/30/2024","Bronx","2","Individuals",,"148",,,,,"795"
"04/30/2024","Bronx","1","Individuals",,,"523","253",,"240","1,239"
"03/31/2024","Manhattan","1","Individuals",,,,,,"586",
"03/31/2024","Westchester",,"Individuals",,,,,,"235",
"03/31/2024","Staten Island","3","Individuals",,,,,,,
"03/31/2024","Staten Island","2","Individuals",,,,,,"700",
"03/31/2024","Staten Island","1","Individuals",,,"75","63",,"60","286"
"03/31/2024","Queens","14","Individuals",,"295","101",,,"338","172"
"03/31/2024","Queens","13","Individuals",,,"133","711",,"490","837"
"03/31/2024","Queens","12","Individuals","52","481","254","183",,"4,707","2,245"
"03/31/2024","Queens","11","Individuals",,,"73",,,"180",
"03/31/2024","Queens","10","Individuals",,,"171","159",,"664",
"03/31/2024","Queens","9","Individuals",,,"112",,,,
"03/31/2024","Queens","8","Individuals",,,"170",,,"176","304"
"03/31/2024","Queens","7","Individuals",,,"324",,,"93",
"03/31/2024","Queens","6","Individuals",,,,,,,
"03/31/2024","Queens","5","Individuals",,,"396",,,,"255"
"03/31/2024","Queens","4","Individuals",,,,"89",,"125","521"
"03/31/2024","Queens","3","Individuals",,"130",,"163",,"1,947","821"
"03/31/2024","Queens","2","Individuals",,"267",,"115",,"996","288"
"03/31/2024","Queens","1","Individuals",,,"192","126",,"5,084","727"
"03/31/2024","Manhattan","12","Individuals",,,"380",,,,
"03/31/2024","Manhattan","11","Individuals",,,"1,198",,,,"512"
"03/31/2024","Manhattan","10","Individuals",,,"692",,,,"569"
"03/31/2024","Manhattan","9","Individuals",,,"28",,,,"747"
"03/31/2024","Manhattan","8","Individuals",,,"70",,,"538",
"03/31/2024","Manhattan","7","Individuals",,"154","95",,,"949","526"
"03/31/2024","Manhattan","6","Individuals",,,"410",,,"247","507"
"03/31/2024","Manhattan","5","Individuals",,"297","75","43",,"2,469","1,006"
"03/31/2024","Manhattan","4","Individuals",,,"381","215",,"1,148","368"
"03/31/2024","Manhattan","3","Individuals",,,"768","234",,"103","105"
"03/31/2024","Manhattan","2","Individuals",,,,,,"319",
"03/31/2024","Brooklyn","18","Individuals",,"354",,,,"193","1,005"
"03/31/2024","Brooklyn","17","Individuals",,,,,,"294","1,565"
"03/31/2024","Brooklyn","16","Individuals",,,"630","535",,"808","2,365"
"03/31/2024","Brooklyn","15","Individuals",,,,,,"137","469"
"03/31/2024","Brooklyn","14","Individuals",,,"389",,,"170","84"
"03/31/2024","Brooklyn","13","Individuals",,,,"74",,,"405"
"03/31/2024","Brooklyn","12","Individuals",,,"125",,,,"132"
"03/31/2024","Brooklyn","11","Individuals",,,,,,,
"03/31/2024","Brooklyn","10","Individuals",,,,,,,
"03/31/2024","Brooklyn","9","Individuals",,,"363",,,,"361"
"03/31/2024","Brooklyn","8","Individuals",,,"320","85",,"144","314"
"03/31/2024","Brooklyn","7","Individuals",,,"271","578",,"362","333"
"03/31/2024","Brooklyn","6","Individuals",,"93","288","272",,"618","528"
"03/31/2024","Brooklyn","5","Individuals",,,"894","235",,"920","516"
"03/31/2024","Brooklyn","4","Individuals","61",,"199","130",,,"794"
"03/31/2024","Brooklyn","3","Individuals","56",,"363","160",,"474","424"
"03/31/2024","Brooklyn","2","Individuals",,"95","711",,,,"69"
"03/31/2024","Brooklyn","1","Individuals",,"144","1,109",,,"519",
"03/31/2024","Bronx","12","Individuals",,,"491",,,"641","559"
"03/31/2024","Bronx","11","Individuals",,,,,,,
"03/31/2024","Bronx","10","Individuals",,,,,,,"536"
"03/31/2024","Bronx","9","Individuals",,,"266",,,"289","1,173"
"03/31/2024","Bronx","8","Individuals",,,,,,,"213"
"03/31/2024","Bronx","7","Individuals",,,"574",,,"641","441"
"03/31/2024","Bronx","6","Individuals",,,"48",,,"1,183","1,985"
"03/31/2024","Bronx","5","Individuals",,"176","688",,,,"1,833"
"03/31/2024","Bronx","4","Individuals",,,"415",,,"333","2,149"
"03/31/2024","Bronx","3","Individuals",,,"725","117",,,"1,336"
"03/31/2024","Bronx","2","Individuals",,"137",,,,,"834"
"03/31/2024","Bronx","1","Individuals",,,"520","251",,"249","1,206"
"02/29/2024","Bronx","3","Individuals",,,"738","118",,,"1,383"
"02/29/2024","Westchester",,"Individuals",,,,,,"237",
"02/29/2024","Staten Island","3","Individuals",,,,,,,
"02/29/2024","Staten Island","2","Individuals",,,,,,"749",
"02/29/2024","Staten Island","1","Individuals",,,"82","46",,"64","285"
"02/29/2024","Queens","14","Individuals",,"306","105",,,"330","176"
"02/29/2024","Queens","13","Individuals",,,"136","749",,"508","847"
"02/29/2024","Queens","12","Individuals","60","546","268","188",,"5,050","2,246"
"02/29/2024","Queens","11","Individuals",,,"73",,,"183",
"02/29/2024","Queens","10","Individuals",,,"171","156",,"640",
"02/29/2024","Queens","9","Individuals",,,"109",,,,
"02/29/2024","Queens","8","Individuals",,,"174",,,"177","313"
"02/29/2024","Queens","7","Individuals",,,"328",,,"85",
"02/29/2024","Queens","6","Individuals",,,,,,,
"02/29/2024","Queens","5","Individuals",,,"188",,,,"259"
"02/29/2024","Queens","4","Individuals",,,,"89",,"153","525"
"02/29/2024","Queens","3","Individuals",,"182",,"168",,"1,973","857"
"02/29/2024","Queens","2","Individuals",,"304",,"136",,"992","312"
"02/29/2024","Queens","1","Individuals",,,"196","129",,"5,193","725"
"02/29/2024","Manhattan","12","Individuals",,,"373",,,,
"02/29/2024","Manhattan","11","Individuals",,,"1,185",,,,"509"
"02/29/2024","Manhattan","10","Individuals",,,"696",,,,"565"
"02/29/2024","Manhattan","9","Individuals",,,"29",,,,"737"
"02/29/2024","Manhattan","8","Individuals",,,"69",,,"529",
"02/29/2024","Manhattan","7","Individuals",,"160","101",,,"1,003","532"
"02/29/2024","Manhattan","6","Individuals",,,"507",,,"249","449"
"02/29/2024","Manhattan","5","Individuals",,"310","78","48",,"2,644","1,014"
"02/29/2024","Manhattan","4","Individuals",,,"383","224",,"1,349","379"
"02/29/2024","Manhattan","3","Individuals",,,"818","230",,"99","110"
"02/29/2024","Manhattan","2","Individuals",,,,,,"334",
"02/29/2024","Bronx","2","Individuals",,"156",,,,,"835"
"02/29/2024","Bronx","1","Individuals",,,"524","244",,"253","1,245"
